country_code,country,year,wage_gap_ratio_mean,raw_wage_gap_ratio_mean,wage_gap_ratio_median,raw_wage_gap_ratio_median,wage_gap_ratio_decile_1,raw_wage_gap_ratio_decile_1,wage_gap_ratio_decile_9,raw_wage_gap_ratio_decile_9
LVA,Latvia,2010,19.53017164,19.53017164,19.05564924,19.05564924,-1.162790698,-1.162790698,22.8358209,22.8358209
LVA,Latvia,2014,21.54361115,21.54361115,21.12299465,21.12299465,3.93258427,3.93258427,26.3546798,26.3546798
LVA,Latvia,2018,23.15873094,23.15873094,20.28985507,20.28985507,12.21374046,12.21374046,27.0696452,27.0696452
LVA,Latvia,2022,22.68432828,22.68432828,19.55223881,19.55223881,15.06646972,15.06646972,27.54716981,27.54716981
LVA,Latvia,2023,23.62953667,23.62953667,18.41202829,18.41202829,19.48547252,19.48547252,28.74351685,28.74351685
MEX,Mexico,2005,17.19667911,17.19667911,16.66666667,16.66666667,12.5,12.5,16.27906977,16.27906977
MEX,Mexico,2006,12.62196336,12.62196336,18.60465116,18.60465116,12.5,12.5,6.976744186,6.976744186
MEX,Mexico,2007,11.66608383,11.66608383,12.5,12.5,17.3126615,17.3126615,5.714285714,5.714285714
MEX,Mexico,2008,15.99391835,15.99391835,22.22222222,22.22222222,16.66666667,16.66666667,16.66666667,16.66666667
MEX,Mexico,2009,7.454217419,7.454217419,16.66666667,16.66666667,6.25,6.25,2.325581395,2.325581395
MEX,Mexico,2010,12.64193058,12.64193058,11.62790698,11.62790698,16.66666667,16.66666667,11.11111111,11.11111111
MEX,Mexico,2011,11.87089114,11.87089114,10.0,10.0,16.66666667,16.66666667,4.444444444,4.444444444
MEX,Mexico,2012,11.33222725,11.33222725,13.55555556,13.55555556,14.72868217,14.72868217,8.998988878,8.998988878
MEX,Mexico,2013,12.01276857,12.01276857,15.43340381,15.43340381,6.976744186,6.976744186,10.0,10.0
MEX,Mexico,2014,11.65073354,11.65073354,18.3,18.3,4.444444444,4.444444444,10.0,10.0
MEX,Mexico,2015,11.95265257,11.95265257,16.66666667,16.66666667,14.0,14.0,2.0,2.0
MEX,Mexico,2016,11.78612838,11.78612838,16.49224806,16.49224806,14.28571429,14.28571429,6.976744186,6.976744186
MEX,Mexico,2017,11.20675933,11.20675933,11.11111111,11.11111111,13.17829457,13.17829457,6.976744186,6.976744186
MEX,Mexico,2018,11.3371818,11.3371818,14.0,14.0,12.5,12.5,13.2245748,13.2245748
MEX,Mexico,2019,11.68756766,11.68756766,,,,,,
MEX,Mexico,2020,7.423936046,7.423936046,,,,,,
MEX,Mexico,2021,9.935138875,9.935138875,12.5,12.5,6.976744186,6.976744186,6.869948567,6.869948567
MEX,Mexico,2022,10.36108059,10.36108059,16.66666667,16.66666667,10.0,10.0,12.16216216,12.16216216
MEX,Mexico,2023,11.89279029,11.89279029,15.0,15.0,16.66666667,16.66666667,11.3125,11.3125
MEX,Mexico,2024,12.49419477,12.49419477,11.40642303,11.40642303,6.976744186,6.976744186,11.11111111,11.11111111
MLT,Malta,2002,13.93863218,13.93863218,13.55573327,13.55573327,5.474381744,5.474381744,18.99044015,18.99044015
MLT,Malta,2006,12.59732971,12.59732971,7.440719542,7.440719542,7.702020202,7.702020202,19.16310033,19.16310033
MLT,Malta,2010,13.8620023,13.8620023,7.067879636,7.067879636,7.192575406,7.192575406,21.07128791,21.07128791
MLT,Malta,2014,16.16735459,16.16735459,8.989460632,8.989460632,6.811145511,6.811145511,21.03879027,21.03879027
MLT,Malta,2018,16.47227562,16.47227562,11.09375,11.09375,7.091561939,7.091561939,22.48394004,22.48394004
MLT,Malta,2019,,,14.19993996,14.19993996,10.65306464,10.65306464,21.96668258,21.96668258
MLT,Malta,2020,,,15.44879172,15.44879172,10.54184769,10.54184769,21.30813597,21.30813597
MLT,Malta,2021,,,16.678153,16.678153,10.44596223,10.44596223,20.64306637,20.64306637
MLT,Malta,2022,8.747367957,8.747367957,0.055493896,0.055493896,3.222748815,3.222748815,15.31061023,15.31061023
MLT,Malta,2023,14.6514623,14.6514623,0.744320253,0.744320253,4.065194449,4.065194449,14.6117784,14.6117784
NLD,Netherlands,2002,21.24396438,21.24396438,15.64,15.64,18.88198758,18.88198758,22.69910489,22.69910489
NLD,Netherlands,2006,20.52515912,20.52515912,15.98246313,15.98246313,16.19537275,16.19537275,23.02867384,23.02867384
NLD,Netherlands,2010,20.0003367,20.0003367,17.88914703,17.88914703,15.96369461,15.96369461,22.34322193,22.34322193
NLD,Netherlands,2014,17.54622162,17.54622162,15.30483972,15.30483972,11.60164271,11.60164271,20.91143594,20.91143594
NLD,Netherlands,2018,13.17621138,13.17621138,12.65709156,12.65709156,9.733656174,9.733656174,13.69294606,13.69294606
NLD,Netherlands,2022,9.200373171,9.200373171,9.779431305,9.779431305,7.804459691,7.804459691,9.659259259,9.659259259
NLD,Netherlands,2023,10.12519213,10.12519213,6.070011001,6.070011001,10.54841158,10.54841158,13.86367674,13.86367674
NOR,Norway,1997,14.58812701,14.58812701,9.318996416,9.318996416,6.657789614,6.657789614,24.19354839,24.19354839
NOR,Norway,1998,14.6883006,14.6883006,8.8878327,8.8878327,6.403940887,6.403940887,24.40262844,24.40262844
NOR,Norway,1999,14.7601476,14.7601476,9.215955984,9.215955984,7.218934911,7.218934911,23.90188249,23.90188249
NOR,Norway,2000,14.52492212,14.52492212,9.225413403,9.225413403,7.53968254,7.53968254,23.43243243,23.43243243
NOR,Norway,2001,14.47711202,14.47711202,9.787588505,9.787588505,6.485587583,6.485587583,23.50841407,23.50841407
NOR,Norway,2002,13.92582225,13.92582225,9.690074539,9.690074539,5.01829587,5.01829587,22.64150943,22.64150943
NOR,Norway,2003,13.82582176,13.82582176,9.329779132,9.329779132,5.180294566,5.180294566,22.28135123,22.28135123
NOR,Norway,2004,13.33551769,13.33551769,8.449669361,8.449669361,4.778325123,4.778325123,21.8344519,21.8344519
NOR,Norway,2005,13.24041812,13.24041812,8.624376336,8.624376336,4.272683629,4.272683629,21.98964178,21.98964178
NOR,Norway,2006,13.21839081,13.21839081,8.210742388,8.210742388,4.261232052,4.261232052,22.12226539,22.12226539
NOR,Norway,2007,13.49885845,13.49885845,8.789439794,8.789439794,4.190815872,4.190815872,21.94700461,21.94700461
NOR,Norway,2008,13.8292159,13.8292159,8.757575758,8.757575758,4.804045512,4.804045512,22.29068503,22.29068503
NOR,Norway,2009,13.3975026,13.3975026,8.284371328,8.284371328,3.90625,3.90625,22.80276817,22.80276817
NOR,Norway,2010,12.82243927,12.82243927,7.236095346,7.236095346,3.957261575,3.957261575,22.18333333,22.18333333
NOR,Norway,2011,12.69573597,12.69573597,7.144812483,7.144812483,3.846153846,3.846153846,21.37831788,21.37831788
NOR,Norway,2012,11.70014012,11.70014012,5.792118487,5.792118487,2.77673546,2.77673546,20.71793285,20.71793285
NOR,Norway,2013,12.05035971,12.05035971,6.597045339,6.597045339,3.442028986,3.442028986,20.50749369,20.50749369
NOR,Norway,2014,11.52920586,11.52920586,5.8006941,5.8006941,2.971347718,2.971347718,20.01733102,20.01733102
NOR,Norway,2015,13.04806071,13.04806071,6.957773513,6.957773513,2.309307208,2.309307208,21.85329258,21.85329258
NOR,Norway,2016,12.28033473,12.28033473,6.306306306,6.306306306,5.412812607,5.412812607,20.28204065,20.28204065
NOR,Norway,2017,11.44739551,11.44739551,5.49476135,5.49476135,5.15394913,5.15394913,19.36844971,19.36844971
NOR,Norway,2018,10.91091091,10.91091091,5.129369042,5.129369042,3.717105263,3.717105263,18.52146264,18.52146264
NOR,Norway,2019,10.61895551,10.61895551,4.36786655,4.36786655,4.106127606,4.106127606,18.30698623,18.30698623
NOR,Norway,2020,10.71023801,10.71023801,4.813863928,4.813863928,3.81773399,3.81773399,18.0875,18.0875
NOR,Norway,2021,10.36044195,10.36044195,4.601479047,4.601479047,3.817697544,3.817697544,17.40487337,17.40487337
NOR,Norway,2022,10.53086633,10.53086633,4.481459449,4.481459449,3.543307087,3.543307087,17.11866346,17.11866346
NOR,Norway,2023,9.772466852,9.772466852,4.520089286,4.520089286,2.260037224,2.260037224,16.68115627,16.68115627
NOR,Norway,2024,9.959602237,9.959602237,4.688877137,4.688877137,2.564102564,2.564102564,17.23783061,17.23783061
NZL,New Zealand,1984,18.729769135748768,0.0,21.474652,21.474652,19.57973895,19.57973895,26.50029563,26.50029563
NZL,New Zealand,1985,18.48478791351971,0.0,,,,,,
NZL,New Zealand,1986,18.239806691290653,0.0,23.01499874,23.01499874,21.42873073,21.42873073,24.96490375,24.96490375
NZL,New Zealand,1987,17.994825469061595,0.0,,,,,,
NZL,New Zealand,1988,17.749844246832538,0.0,20.28923374,20.28923374,17.00885229,17.00885229,25.09926415,25.09926415
NZL,New Zealand,1989,17.50486302460348,0.0,,,,,,
NZL,New Zealand,1990,17.259881802374423,0.0,17.11112352,17.11112352,17.68182717,17.68182717,25.98891381,25.98891381
NZL,New Zealand,1991,17.014900580145365,0.0,,,,,,
NZL,New Zealand,1992,16.76991935791625,0.0,15.57156471,15.57156471,11.17909702,11.17909702,21.59299153,21.59299153
NZL,New Zealand,1993,16.524938135687194,0.0,,,,,,
NZL,New Zealand,1994,16.279956913458136,0.0,13.30243244,13.30243244,9.765146104,9.765146104,23.51081832,23.51081832
NZL,New Zealand,1995,16.03497569122908,0.0,13.68282987,13.68282987,7.95904597,7.95904597,20.95054029,20.95054029
NZL,New Zealand,1996,15.789994469000021,0.0,20.39488599,20.39488599,19.48062751,19.48062751,27.55484256,27.55484256
NZL,New Zealand,1997,17.21637314,17.21637314,12.70949716,12.70949716,6.285714422,6.285714422,23.96078437,23.96078437
NZL,New Zealand,1998,15.4956683,15.4956683,11.4,11.4,10.31578947,10.31578947,19.63309914,19.63309914
NZL,New Zealand,1999,13.94190543,13.94190543,8.333333333,8.333333333,5.263157895,5.263157895,16.72354949,16.72354949
NZL,New Zealand,2000,11.91762833,11.91762833,7.166556072,7.166556072,6.7,6.7,16.65441177,16.65441177
NZL,New Zealand,2001,13.74680266,13.74680266,8.056265985,8.056265985,4.8,4.8,18.89319704,18.89319704
NZL,New Zealand,2002,12.63624866,12.63624866,7.3125,7.3125,3.8,3.8,17.20801659,17.20801659
NZL,New Zealand,2003,13.24231646,13.24231646,7.692307692,7.692307692,1.283316881,1.283316881,20.01924928,20.01924928
NZL,New Zealand,2004,13.87901527,13.87901527,8.076699593,8.076699593,7.818181818,7.818181818,20.36284016,20.36284016
NZL,New Zealand,2005,15.73653731,15.73653731,9.611111111,9.611111111,5.652173913,5.652173913,20.78884935,20.78884935
NZL,New Zealand,2006,12.61164262,12.61164262,9.333333333,9.333333333,4.347826087,4.347826087,17.8,17.8
NZL,New Zealand,2007,13.99990901,13.99990901,7.142857143,7.142857143,3.228410008,3.228410008,19.36913452,19.36913452
NZL,New Zealand,2008,13.53097262,13.53097262,8.053691275,8.053691275,5.303030303,5.303030303,19.06653426,19.06653426
NZL,New Zealand,2009,13.96139056,13.96139056,8.759124088,8.759124088,3.45334313,3.45334313,18.99589669,18.99589669
NZL,New Zealand,2010,12.62333688,12.62333688,7.011235955,7.011235955,2.142857143,2.142857143,18.28584774,18.28584774
NZL,New Zealand,2011,11.8145974,11.8145974,4.533333333,4.533333333,1.846590909,1.846590909,18.70374523,18.70374523
NZL,New Zealand,2012,11.80540387,11.80540387,5.907906169,5.907906169,1.379310345,1.379310345,18.74864219,18.74864219
NZL,New Zealand,2013,12.02213977,12.02213977,6.594323873,6.594323873,2.406417112,2.406417112,20.0,20.0
NZL,New Zealand,2014,12.75637653,12.75637653,6.083333333,6.083333333,1.333333333,1.333333333,20.0,20.0
NZL,New Zealand,2015,13.14092896,13.14092896,7.92,7.92,1.858974359,1.858974359,20.27805363,20.27805363
NZL,New Zealand,2016,12.47871852,12.47871852,7.769230769,7.769230769,4.648390942,4.648390942,19.79535616,19.79535616
NZL,New Zealand,2017,11.12164297,11.12164297,7.150837989,7.150837989,3.50877193,3.50877193,16.9867353,16.9867353
NZL,New Zealand,2018,11.85687881,11.85687881,7.869692533,7.869692533,1.444444444,1.444444444,18.3538316,18.3538316
NZL,New Zealand,2019,10.35003018,10.35003018,6.508450198,6.508450198,2.666666667,2.666666667,16.41035259,16.41035259
NZL,New Zealand,2020,8.105947243,8.105947243,4.581467448,4.581467448,3.5,3.5,13.98972906,13.98972906
NZL,New Zealand,2021,8.165548098,8.165548098,6.666666667,6.666666667,-0.4067912124216946,0.0,16.66666667,16.66666667
NZL,New Zealand,2022,8.254219409,8.254219409,6.255864873,6.255864873,2.395740905,2.395740905,15.8129544,15.8129544
NZL,New Zealand,2023,7.336287543,7.336287543,4.230317274,4.230317274,1.041666667,1.041666667,10.84824903,10.84824903
NZL,New Zealand,2024,8.909002354,8.909002354,8.211731044,8.211731044,0.949236484,0.949236484,13.81175095,13.81175095
OECD,OECD,1995,21.6182460433735,21.6182460433735,19.0988320870457,19.0988320870457,14.6204481397647,14.6204481397647,23.7881669097686,23.7881669097686
OECD,OECD,1996,21.5282104018597,21.5282104018597,19.3223468878219,19.3223468878219,14.8489937112016,14.8489937112016,23.9189625068732,23.9189625068732
OECD,OECD,1997,21.4330731564902,21.4330731564902,19.0074049722932,19.0074049722932,14.2772229545593,14.2772229545593,23.9493183611609,23.9493183611609
OECD,OECD,1998,21.3428587570748,21.3428587570748,18.8328909590952,18.8328909590952,14.4308555074013,14.4308555074013,23.8439526792265,23.8439526792265
OECD,OECD,1999,21.1667427651198,21.1667427651198,18.5022785111347,18.5022785111347,13.8336356647755,13.8336356647755,23.6588403272008,23.6588403272008
OECD,OECD,2000,21.0310919486435,21.0310919486435,18.12396083137,18.12396083137,13.7236334913206,13.7236334913206,23.6959854557539,23.6959854557539
OECD,OECD,2001,21.2692604832356,21.2692604832356,18.2508428739586,18.2508428739586,13.8054684083302,13.8054684083302,23.8829490915823,23.8829490915823
OECD,OECD,2002,20.6967126360751,20.6967126360751,17.7016699630637,17.7016699630637,13.1993169800508,13.1993169800508,23.2836022409856,23.2836022409856
OECD,OECD,2003,20.2479623688052,20.2479623688052,16.8865859139398,16.8865859139398,13.7228219747521,13.7228219747521,22.9314271993839,22.9314271993839
OECD,OECD,2004,19.8107894188586,19.8107894188586,16.5059291081616,16.5059291081616,13.6023976316993,13.6023976316993,22.2947538229366,22.2947538229366
OECD,OECD,2005,19.611257375172,19.611257375172,16.037072345347,16.037072345347,13.2920403220051,13.2920403220051,22.3216569147394,22.3216569147394
OECD,OECD,2006,19.06671342225,19.06671342225,15.7342658520806,15.7342658520806,12.3822413131571,12.3822413131571,21.7767130221139,21.7767130221139
OECD,OECD,2007,19.1272192209449,19.1272192209449,15.0917327398044,15.0917327398044,13.8101168608103,13.8101168608103,22.2106265528802,22.2106265528802
OECD,OECD,2008,19.233913965945,19.233913965945,15.1449851914522,15.1449851914522,13.0951753951483,13.0951753951483,22.4357529527593,22.4357529527593
OECD,OECD,2009,18.3643847486736,18.3643847486736,14.5564565733979,14.5564565733979,12.6287815899547,12.6287815899547,20.9572342584468,20.9572342584468
OECD,OECD,2010,17.9192453893639,17.9192453893639,14.0599345872791,14.0599345872791,12.819313975141,12.819313975141,20.9375131350524,20.9375131350524
OECD,OECD,2011,17.7986949311872,17.7986949311872,13.8724423054692,13.8724423054692,12.4846823787362,12.4846823787362,20.5489519653849,20.5489519653849
OECD,OECD,2012,17.8142253158374,17.8142253158374,13.9879153132852,13.9879153132852,13.0984596047752,13.0984596047752,20.1909117250071,20.1909117250071
OECD,OECD,2013,17.6560960746688,17.6560960746688,13.8898222763236,13.8898222763236,12.2957777049255,12.2957777049255,21.0558662737136,21.0558662737136
OECD,OECD,2014,17.2222126164496,17.2222126164496,13.778645523768,13.778645523768,11.5854160639803,11.5854160639803,20.5809806409268,20.5809806409268
OECD,OECD,2015,16.7491662952014,16.7491662952014,13.6128355836179,13.6128355836179,11.4981411689001,11.4981411689001,19.5768619779261,19.5768619779261
OECD,OECD,2016,16.2032416021357,16.2032416021357,13.0994503032106,13.0994503032106,10.9309965349645,10.9309965349645,19.1516979261343,19.1516979261343
OECD,OECD,2017,15.7827994267344,15.7827994267344,12.598612218458,12.598612218458,10.7217964622863,10.7217964622863,19.1701188151683,19.1701188151683
OECD,OECD,2018,15.8460815852246,15.8460815852246,12.6081223988734,12.6081223988734,10.9773217510601,10.9773217510601,19.1087330265359,19.1087330265359
OECD,OECD,2019,15.288246455215,15.288246455215,12.2800638466257,12.2800638466257,10.2283519075831,10.2283519075831,18.1148892388271,18.1148892388271
OECD,OECD,2020,13.8696789953009,13.8696789953009,10.9480545548886,10.9480545548886,9.38075325022289,9.38075325022289,17.1506486929903,17.1506486929903
OECD,OECD,2021,13.8096906247288,13.8096906247288,11.0559001774442,11.0559001774442,9.79795178799186,9.79795178799186,17.3540566536972,17.3540566536972
OECD,OECD,2022,13.7692370960105,13.7692370960105,11.0614972600895,11.0614972600895,9.52481761806217,9.52481761806217,17.8785577867306,17.8785577867306
OECD,OECD,2023,13.7362741767237,13.7362741767237,10.9968734464263,10.9968734464263,9.75804044484325,9.75804044484325,17.0442221316541,17.0442221316541
PER,Peru,2010,21.1202138,21.1202138,23.71134021,23.71134021,28.02761341,28.02761341,17.45442572,17.45442572
PER,Peru,2011,22.68999147,22.68999147,22.26582747,22.26582747,25.79946702,25.79946702,16.14205692,16.14205692
PER,Peru,2012,21.1081095,21.1081095,23.47316679,23.47316679,23.73873162,23.73873162,20.92010062,20.92010062
PER,Peru,2013,18.55386014,18.55386014,19.07136381,19.07136381,26.18980963,26.18980963,15.62615344,15.62615344
PER,Peru,2014,18.13587827,18.13587827,19.95976346,19.95976346,19.52654625,19.52654625,14.32989942,14.32989942
PER,Peru,2015,16.68759257,16.68759257,19.85929768,19.85929768,20.98096079,20.98096079,12.55555024,12.55555024
PER,Peru,2016,16.28083826,16.28083826,20.35506433,20.35506433,18.33046527,18.33046527,12.77737299,12.77737299
PER,Peru,2017,17.09254866,17.09254866,19.22440206,19.22440206,18.40505157,18.40505157,15.12379203,15.12379203
PER,Peru,2018,17.79234032,17.79234032,17.56793654,17.56793654,19.43035259,19.43035259,16.23608223,16.23608223
PER,Peru,2020,7.973324626,7.973324626,10.59311981,10.59311981,3.994866036,3.994866036,4.528346272,4.528346272
PER,Peru,2021,10.87830826,10.87830826,15.57609352,15.57609352,17.39195286,17.39195286,7.088833243,7.088833243
PER,Peru,2022,15.6534879,15.6534879,18.72804068,18.72804068,22.25727146,22.25727146,12.50598606,12.50598606
POL,Poland,1980,22.33658612378963,0.0,,,,,,
POL,Poland,1981,22.184163269834187,0.0,,,,,,
POL,Poland,1982,22.0317404158788,0.0,,,,,,
POL,Poland,1983,21.879317561923358,0.0,,,,,,
POL,Poland,1984,21.726894707967972,0.0,,,,,,
POL,Poland,1985,21.57447185401253,0.0,,,,,,
POL,Poland,1986,21.422049000057086,0.0,,,,,,
POL,Poland,1987,21.2696261461017,0.0,,,,,,
POL,Poland,1988,21.117203292146257,0.0,,,,,,
POL,Poland,1989,20.964780438190814,0.0,,,,,,
POL,Poland,1990,20.81235758423543,0.0,,,,,,
POL,Poland,1991,20.659934730279986,0.0,20.14881718,20.14881718,16.40606963,16.40606963,27.742019,27.742019
POL,Poland,1992,20.5075118763246,0.0,17.24770506,17.24770506,12.23624365,12.23624365,25.80950819,25.80950819
POL,Poland,1993,20.355089022369157,0.0,20.02866825,20.02866825,12.77960497,12.77960497,26.39522323,26.39522323
POL,Poland,1994,20.202666168413714,0.0,18.85394398,18.85394398,8.384861256,8.384861256,30.2060123,30.2060123
POL,Poland,1995,23.67354303,23.67354303,20.10461352,20.10461352,7.762774026,7.762774026,30.10106548,30.10106548
POL,Poland,1996,20.78112079,20.78112079,20.46569513,20.46569513,7.589640252,7.589640252,29.64617273,29.64617273
POL,Poland,1997,19.7453976065475,0.0,18.56877152,18.56877152,5.899309708,5.899309708,27.76887601,27.76887601
POL,Poland,1998,19.35080889,19.35080889,19.1076226,19.1076226,9.591220217,9.591220217,22.65516091,22.65516091
POL,Poland,1999,20.04138769,20.04138769,17.55932069,17.55932069,7.71226158,7.71226158,23.9184278,23.9184278
POL,Poland,2000,19.288129044681227,0.0,,,,,,
POL,Poland,2001,18.15518079,18.15518079,14.29974246,14.29974246,8.838658665,8.838658665,21.1347772,21.1347772
POL,Poland,2002,16.87463918,16.87463918,11.31595541,11.31595541,3.605933962,3.605933962,20.81912344,20.81912344
POL,Poland,2003,18.830860482814956,0.0,,,,,,
POL,Poland,2004,16.37865331,16.37865331,10.63884891,10.63884891,1.583009989,1.583009989,19.11442711,19.11442711
POL,Poland,2005,18.526014774904127,0.0,,,,,,
POL,Poland,2006,17.83943134,17.83943134,11.44042048,11.44042048,1.801287721,1.801287721,21.4593226,21.4593226
POL,Poland,2007,18.22116906699324,0.0,,,,,,
POL,Poland,2008,18.67627711,18.67627711,12.99382224,12.99382224,1.643902033,1.643902033,21.85400597,21.85400597
POL,Poland,2009,17.916323359082412,0.0,,,,,,
POL,Poland,2010,15.02376211,15.02376211,7.190207044,7.190207044,-1.201909959,-1.201909959,20.54901567,20.54901567
POL,Poland,2011,17.611477651171583,0.0,,,,,,
POL,Poland,2012,16.68722081,16.68722081,10.62015527,10.62015527,-1.202728616,-1.202728616,22.3043183,22.3043183
POL,Poland,2013,17.306631943260754,0.0,,,,,,
POL,Poland,2014,17.05092877,17.05092877,11.07286288,11.07286288,-2.352941176,-2.352941176,23.23320513,23.23320513
POL,Poland,2016,15.60896203,15.60896203,9.417880936,9.417880936,-2.688172043,-2.688172043,21.99540974,21.99540974
POL,Poland,2018,24.73436089,24.73436089,11.49790995,11.49790995,-2.888636364,-2.888636364,23.30858588,23.30858588
POL,Poland,2020,12.78280174,12.78280174,8.690614137,8.690614137,-2.627672209,-2.627672209,18.25150557,18.25150557
POL,Poland,2022,14.92986741,14.92986741,10.17097458,10.17097458,,,21.11510173,21.11510173
POL,Poland,2023,17.3603569,17.3603569,10.85719122,10.85719122,,,25.3763234,25.3763234
PRT,Portugal,2002,21.38754866,21.38754866,21.85714286,21.85714286,10.3117506,10.3117506,18.34490741,18.34490741
PRT,Portugal,2006,11.48833251,11.48833251,12.80846064,12.80846064,11.49193548,11.49193548,8.395989975,8.395989975
PRT,Portugal,2010,13.73516094,13.73516094,16.02094241,16.02094241,9.589041096,9.589041096,12.45268736,12.45268736
PRT,Portugal,2014,15.11411798,15.11411798,15.3217569,15.3217569,9.238249595,9.238249595,16.03736863,16.03736863
PRT,Portugal,2018,10.9078357,10.9078357,11.66500499,11.66500499,1.734104046,1.734104046,13.08858739,13.08858739
PRT,Portugal,2022,8.390569453,8.390569453,9.6069869,9.6069869,1.809408926,1.809408926,9.298052187,9.298052187
PRT,Portugal,2023,9.347191552,9.347191552,10.05610151,10.05610151,9.171313509,9.171313509,7.967140132,7.967140132
ROU,Romania,2002,15.43268443,15.43268443,16.16099071,16.16099071,6.372623574,6.372623574,15.75552584,15.75552584
ROU,Romania,2006,6.298465104,6.298465104,8.396946565,8.396946565,-4.62962963,-4.62962963,5.607476636,5.607476636
ROU,Romania,2010,9.220076062,9.220076062,9.631728045,9.631728045,1.0275052485493745,0.0,12.17798595,12.17798595
ROU,Romania,2014,4.929929257,4.929929257,1.546391753,1.546391753,-0.985221675,-0.985221675,9.081735621,9.081735621
ROU,Romania,2018,2.736090659,2.736090659,3.496503497,3.496503497,-0.970873786,-0.970873786,3.548574753,3.548574753
ROU,Romania,2019,,,5.855397311,5.855397311,0.455534137,0.455534137,7.345541627,7.345541627
ROU,Romania,2020,,,3.304181392,3.304181392,-4.73893265,-4.73893265,5.878531206,5.878531206
ROU,Romania,2021,,,5.755498755,5.755498755,13.26112412,13.26112412,0.327332242,0.327332242
ROU,Romania,2022,2.333869788,2.333869788,13.63602475,13.63602475,1.261261261,1.261261261,4.459991255,4.459991255
ROU,Romania,2023,3.952273407,3.952273407,,,5.561741027,5.561741027,7.780288208,7.780288208
SVK,Slovak Republic,2002,27.17937898,27.17937898,20.35516093,20.35516093,18.21279818,18.21279818,30.14605203,30.14605203
SVK,Slovak Republic,2003,25.84141088,25.84141088,20.68965517,20.68965517,17.52276867,17.52276867,28.72738949,28.72738949
SVK,Slovak Republic,2004,26.14048225,26.14048225,20.88376561,20.88376561,16.29479378,16.29479378,27.83740146,27.83740146
SVK,Slovak Republic,2005,26.90618763,26.90618763,20.09925558,20.09925558,17.39261948,17.39261948,27.63123302,27.63123302
SVK,Slovak Republic,2006,24.98694722,24.98694722,17.80276817,17.80276817,12.57283042,12.57283042,28.43861542,28.43861542
SVK,Slovak Republic,2007,23.99636346,23.99636346,17.52170482,17.52170482,12.03910615,12.03910615,26.22887569,26.22887569
SVK,Slovak Republic,2008,22.18931592,22.18931592,16.44476957,16.44476957,8.787061995,8.787061995,23.15210309,23.15210309
SVK,Slovak Republic,2009,23.47068979,23.47068979,16.43272126,16.43272126,7.62858946,7.62858946,24.71263581,24.71263581
SVK,Slovak Republic,2010,22.63759086,22.63759086,14.85111765,14.85111765,5.510853536,5.510853536,24.3430724,24.3430724
SVK,Slovak Republic,2011,22.36842105,22.36842105,15.44985643,15.44985643,3.754161332,3.754161332,22.92009271,22.92009271
SVK,Slovak Republic,2012,22.25275694,22.25275694,15.96526916,15.96526916,5.814852299,5.814852299,23.44944031,23.44944031
SVK,Slovak Republic,2013,20.7427836,20.7427836,14.10932976,14.10932976,2.987485834,2.987485834,22.7659433,22.7659433
SVK,Slovak Republic,2014,21.38524961,21.38524961,14.35004753,14.35004753,4.880028865,4.880028865,23.82610375,23.82610375
SVK,Slovak Republic,2015,20.64511416,20.64511416,13.37662489,13.37662489,3.784101548,3.784101548,22.65398097,22.65398097
SVK,Slovak Republic,2016,20.57530081,20.57530081,13.89918214,13.89918214,5.130434783,5.130434783,22.90707392,22.90707392
SVK,Slovak Republic,2017,20.61024894,20.61024894,15.04004233,15.04004233,5.488102846,5.488102846,23.12955286,23.12955286
SVK,Slovak Republic,2018,20.78017548,20.78017548,15.66208013,15.66208013,5.832733258,5.832733258,23.62564675,23.62564675
SVK,Slovak Republic,2019,18.91264205,18.91264205,13.86984995,13.86984995,2.462781853,2.462781853,22.46165315,22.46165315
SVK,Slovak Republic,2020,16.6986841,16.6986841,11.01446782,11.01446782,2.940447257,2.940447257,20.30743177,20.30743177
SVK,Slovak Republic,2021,15.6923869,15.6923869,11.70037136,11.70037136,3.359198214,3.359198214,19.9003181,19.9003181
SVK,Slovak Republic,2022,17.31406119,17.31406119,13.80819465,13.80819465,3.998034332,3.998034332,21.39192557,21.39192557
SVK,Slovak Republic,2023,15.99106148,15.99106148,11.76040833,11.76040833,3.170034095,3.170034095,13.61728863,13.61728863
SVN,Slovenia,2002,8.679087541,8.679087541,9.358884068,9.358884068,7.922984836,7.922984836,7.030545209,7.030545209
SVN,Slovenia,2006,8.035219813,8.035219813,6.557377049,6.557377049,10.05110733,10.05110733,3.873075128,3.873075128
SVN,Slovenia,2010,4.470873111,4.470873111,0.991735537,0.991735537,0.27173913,0.27173913,4.295942721,4.295942721
SVN,Slovenia,2014,8.025727609,8.025727609,4.996271439,4.996271439,0.754716981,0.754716981,10.56998557,10.56998557
SVN,Slovenia,2018,10.66355695,10.66355695,8.194536975,8.194536975,4.899777283,4.899777283,12.73333333,12.73333333
SVN,Slovenia,2022,7.914861179,7.914861179,7.920792079,7.920792079,5.012744265,5.012744265,8.091993186,8.091993186
SVN,Slovenia,2023,9.339293146,9.339293146,9.178213831,9.178213831,10.84993765,10.84993765,9.051015768,9.051015768
SWE,Sweden,1992,16.25,16.25,,,,,,
SWE,Sweden,1993,16.46341463,16.46341463,,,,,,
SWE,Sweden,1994,15.88235294,15.88235294,,,,,,
