country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,Gender gap in managerial positions,Gender gap in political representation,Gender gap in top management positions,Lack of confidence in the judicial system and courts - Female - Percentage of population,Legal discrimination on access to justice,Legal discrimination on financial assets,Legal discrimination on freedom of movement,Legal discrimination on inheritance,Legal discrimination on violence against women,Legal discrimination on workplace rights,Perception that a woman earning more money than her husband causes problems,Perception that being a housewife is as fulfilling as working for pay,Perception that men make better political leaders than women,Perception that men should have more right to a job than women,"Perception that when a mother works for pay, the children suffer",Perceptions that men make better business executives than women,unpaid_care_gap,part_time_gap,Gender gap in representation in parliament,Gender gap in professional judges representation,Gender gap in public sector employment ,Gender gap in senior management positions in national administrations
OECD,2006,19.06671342225,-1.4257540000000013,17.651268,,,,100.0,,,,,,,,,,,,,,,,,,-46.472367420000005,,,,
OECD,2007,19.1272192209449,-1.9254599999999973,17.234449000000012,,,,100.0,,,,,,,,,,,,,,,,,,-46.379101600000006,,,,
OECD,2008,19.233913965945,-2.4321749999999973,16.722843999999995,,,,100.0,,,,,,,,,,,,,,,,,,-45.42201005999999,,,,
OECD,2009,18.3643847486736,-2.941231000000002,15.157414000000005,,,,100.0,,,,,,,,,,,,,,,,,,-44.108,,,,
OECD,2010,17.9192453893639,-3.318104999999999,14.636184999999998,,,,100.0,,,,,,,,,,,,,,,,,,-43.344,,,,
OECD,2011,17.7986949311872,,,,,,100.0,,,,,,,,,,,,,,,,,,-42.370000000000005,,,,
OECD,2012,17.8142253158374,,,,,,100.0,,,,,,,,,,,,,,,,,,-42.694,,,,
OECD,2013,17.6560960746688,,,,,,100.0,,,,,,,,,,,,,,,,,,-41.794,,,,
OECD,2014,17.2222126164496,,,,,,100.0,,,,,,,,,,,,,,,,,,-41.99000000000001,,,,
OECD,2015,16.7491662952014,,,,,,100.0,,,,,,,,,,,,,,,,,,-41.946,,,,
OECD,2016,16.2032416021357,,,,,,100.0,,,,,,,,,,,,,,,,,,-42.00800000000001,,,,
OECD,2017,15.7827994267344,,,,,,100.0,,,,,,,,,,,,,,,,,,-42.38999999999999,,,,
OECD,2018,15.8460815852246,,,,,,100.0,,,,,,,,,,,,,,,,,,-42.226,,,,
OECD,2019,15.288246455215,,,,,,100.0,,,,,,,,,,,,,,,,,,-41.28399999999999,,,,
OECD,2020,13.8696789953009,-7.139475731329839,12.18239438438951,,,,100.0,,,,,,,,,,,,,,,,,,-38.854000000000006,,,,
OECD,2021,13.8096906247288,-7.494817400057414,12.09983203995327,,,,100.0,,,,,,,,,,,,,,,,,,-38.69800000000001,,,,
OECD,2022,13.7692370960105,-7.845469090868498,12.041066913079533,,,,100.0,,,,,,,,,,,,,,,,,,-39.166,,,,
OECD,2023,13.7362741767237,-8.0882475053942,11.31213915025866,,,,100.0,32.4,32.5,15.2,48.2,1.3,0.0,0.0,3.9,34.9,28.3,22.7,63.6,22.0,17.8,32.9,18.4,-2.0,-39.02600000000001,,,,
OECD,2024,,-7.602717535836348,10.937035478864402,,,,100.0,,,,,,,,,,,,,,,,,,-37.71600000000001,,,,
Peru,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2010,21.1202138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2011,22.68999147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2012,21.1081095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2013,18.55386014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2014,18.13587827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2015,16.68759257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2016,16.28083826,1.286985399999999,20.15301513,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2017,17.09254866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2018,17.79234032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2020,7.973324626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2021,10.87830826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2022,15.6534879,1.0316200256347656,20.12354278564453,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2023,,0.3828582763671875,20.197036743164062,,,,,34.5,40.0,19.9,82.3,0.0,0.0,0.0,0.0,0.0,25.0,26.3,60.3,16.6,24.5,44.9,13.4,-3.6,,,,,
Peru,2024,,0.5060539245605398,20.65665435791016,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1980,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1981,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1982,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1983,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1984,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1987,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1989,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1990,0.0,,,,,,40.068004,,,,,,,,,,,,,,,,,,,,,,
Poland,1991,0.0,,,,,,36.955341,,,,,,,,,,,,,,,,,,,,,,
Poland,1992,0.0,,,,,,37.281786,,,,,,,,,,,,,,,,,,,,,,
Poland,1993,0.0,,,,,,38.366695,,,,,,,,,,,,,,,,,,,,,,
Poland,1994,0.0,,,,,,39.451555,,,,,,,,,,,,,,,,,,,,,,
Poland,1995,23.67354303,-3.2819730000000007,14.418789000000004,,,,41.400386,,,,,,,,,,,,,,,,,,,,,,
Poland,1996,20.78112079,,,,,,42.839577,,,,,,,,,,,,,,,,,,,,,,
Poland,1997,0.0,-0.2244189999999992,16.106513999999997,,,,44.238773,,,,,,,,,,,,,,,,,,-22.22419612,,,,
Poland,1998,19.35080889,-1.0722900000000006,15.92320999999999,,,,45.292489,,,,,,,,,,,,,,,,,,-24.32273954,,,,
Poland,1999,20.04138769,-1.235380000000001,13.870350000000007,,,,46.245692,,,,,,,,,,,,,,,,,,-22.455473999999995,,,,
Poland,2000,0.0,-2.198708,14.614165999999996,,11.298309330000002,11.298309330000002,46.821879,,,,,,,,,,,,,,,,,,-23.45958168,,,,
Poland,2001,18.15518079,-2.529445000000001,13.696402999999997,,10.993526460000004,10.993526460000004,47.086375,,,,,,,,,,,,,,,,,,-29.473939980000004,,,,
Poland,2002,16.87463918,-2.806287000000001,12.664775000000006,,11.780548099999995,11.780548099999995,47.593208,,,,,,,,,,,,,,,,,,-33.766233760000006,59.6,,,
Poland,2003,0.0,-2.8619860000000017,12.416709999999997,,11.573398590000004,11.573398590000004,48.642201,,,,,,,,,,,,,,,,,,-36.2360151,,,,
Poland,2004,16.37865331,-3.2577890000000007,12.775332999999996,12.238227849999994,13.93960952,13.088918684999996,49.833261,,,,,,,,,,,,,,,,,,-35.25701247999999,,,,
Poland,2005,0.0,-4.212456000000001,14.369717,12.690605170000005,11.72611809,12.208361630000006,50.382452,,,,,,,,,,,,,,,,,,-36.71274962,,,,
Poland,2006,17.83943134,-4.381353000000001,15.129074000000005,13.257038119999995,15.03502083,14.146029475,52.262819,,,,,,,,,,,,,,,,,,-37.60066074,,,,
Poland,2007,0.0,-5.281096000000002,15.258724999999998,13.498058319999991,23.07889175,18.288475035,54.757346,,,,,,,,,,,,,,,,,,-37.04044768,,,,13.400000000000006
Poland,2008,18.67627711,-5.823148,16.104961000000003,13.961723320000004,13.73880768,13.850265500000006,57.355603,,,,,,,,,,,,,,,,,,-39.48113910000001,,,,20.8
Poland,2009,0.0,-6.695488000000001,15.383434,13.943393710000002,16.956520079999997,15.449956895,61.31511,,,,,,,,,,,,,,,,,,-41.428,,,,19.200000000000003
Poland,2010,15.02376211,-7.01803,14.310616000000003,13.592628480000007,18.08728409,15.839956285,61.945498,,,,,,,,,,,,,,,,,,-38.25399999999999,,,,22.40000000000001
Poland,2011,0.0,-7.606169999999999,14.755741,13.758312230000008,13.399974829999998,13.579143530000003,64.234667,,,,,,,,,,,,,,,,,,-38.51400000000001,,,-16.840000000000003,18.40000000000001
Poland,2012,16.68722081,-8.107195,14.565002000000009,13.560398099999992,15.11240386,14.336400979999992,64.691934,,,,,,,,,,,,,,,,,,-39.852,52.6,,,17.799999999999997
Poland,2013,0.0,-8.544386,14.666084000000003,13.724018100000002,13.204353329999996,13.464185714999992,64.471456,,,,,,,,,,,,,,,,,,-39.97,,,,17.599999999999994
Poland,2014,17.05092877,-8.89771,14.440905999999998,13.515747070000003,16.244701390000003,14.88022423000001,66.006872,,,,,,,,,,,,,,,,,,-38.524,,,,23.40000000000001
Poland,2015,,-9.768453999999998,13.857445000000006,13.391220099999998,22.431476590000003,17.911348344999993,67.637784,,,,,,,,,,,,,,,,,,-38.494,45.2,,,19.200000000000003
Poland,2016,15.60896203,-10.526598,14.123137999999996,13.726737970000002,14.821487430000005,14.274112700000003,68.874305,,,,,,,,,,,,,,,,,,-39.94,,,,7.400000000000006
Poland,2017,,-10.827872,14.65174900000001,14.032344819999992,9.591926579999992,11.812135699999985,70.891839,,,,,,,,,,,,,,,,,,-43.06999999999999,44.0,,,1.7999999999999972
Poland,2018,24.73436089,-11.368434,14.57867499999999,13.799999239999998,12.0,12.899999620000004,74.032514,,,,,,,,,,,,,,,,,,-41.59,,,,4.799999999999997
Poland,2019,,-11.489943,15.767409999999998,14.27089309,16.90557099,15.588232039999994,76.589454,,,,,,,,,,,,,,,,,,-41.332,41.8,,,9.599999999999994
Poland,2020,12.78280174,-11.975914,15.97800500000001,14.100616450000004,21.75267792,17.926647184999993,80.1123,,,,,,,,,,,,,,,,,,-41.152,,,-21.239999999999995,9.599999999999994
Poland,2021,,-12.39547538757324,14.030075073242188,13.416656500000002,11.63300323,12.524829865,81.321317,,,,,,,,,,,,,,,,,,-41.13999999999999,43.4,,,9.599999999999994
Poland,2022,14.92986741,-12.949308000000002,12.954300000000003,12.153175349999998,16.767082220000006,14.460128784999997,81.664998,,,,,,,,,,,,,,,,,,-42.108,,,,12.0
Poland,2023,17.3603569,-13.35395813,12.064094550000007,11.03217316,21.53050232000001,16.281337739999998,81.328647,43.3,28.3,27.8,61.0,0.0,0.0,0.0,0.0,75.0,100.0,17.4,44.1,30.3,23.5,51.4,21.7,-2.0000000000000004,-44.158,43.4,,,
Poland,2024,,-13.357498168945312,12.106727600097656,10.573493959999992,16.277732849999992,13.425613405000009,83.033246,,,,,,,,,,,,,,,,,,-45.018,,,,
Portugal,1970,,,,,,,69.615598,,,,,,,,,,,,,,,,,,,,,,
Portugal,1971,,,,,,,73.133273,,,,,,,,,,,,,,,,,,,,,,
Portugal,1972,,,,,,,75.904442,,,,,,,,,,,,,,,,,,,,,,
Portugal,1973,,,,,,,80.387101,,,,,,,,,,,,,,,,,,,,,,
Portugal,1974,,,,,,,80.073041,,,,,,,,,,,,,,,,,,,,,,
Portugal,1975,,,,,,,74.141935,,,,,,,,,,,,,,,,,,,,,,
Portugal,1976,,,,,,,74.111498,,,,,,,,,,,,,,,,,,,,,,
Portugal,1977,,,,,,,75.374026,,,,,,,,,,,,,,,,,,,,,,
Portugal,1978,,,,,,,74.102436,,,,,,,,,,,,,,,,,,,,,,
Portugal,1979,,,,,,,75.266756,,,,,,,,,,,,,,,,,,,,,,
Portugal,1980,,,,,,,77.635147,,,,,,,,,,,,,,,,,,,,,,
Portugal,1981,,,,,,,77.17668,,,,,,,,,,,,,,,,,,,,,,
Portugal,1982,,,,,,,78.88715,,,,,,,,,,,,,,,,,,,,,,
Portugal,1983,,,,,,,76.774099,,,,,,,,,,,,,,,,,,,,,,
Portugal,1984,,,,,,,72.190307,,,,,,,,,,,,,,,,,,,,,,
Portugal,1985,,,,,,,71.968958,,,,,,,,,,,,,,,,,,,,,,
Portugal,1986,,,,,,,73.326515,,,,,,,,,,,,,,,,,,-48.18093578,,,,
Portugal,1987,,,,,,,75.943743,,,,,,,,,,,,,,,,,,-49.43213816,,,,
Portugal,1988,,,,,,,78.931848,,,,,,,,,,,,,,,,,,-50.44595691999999,,,,
Portugal,1989,,,,,,,81.868543,,,,,,,,,,,,,,,,,,-53.290966520000005,,,,
Portugal,1990,,,,,,,83.598185,,,,,,,,,,,,,,,,,,-49.16518919999999,,,,
Portugal,1991,,,,,,,86.966975,,,,,,,,,,,,,,,,,,-51.16167806000001,,,,
Portugal,1992,,,,,,,86.695394,,,,,,,,,,,,,,,,,,-53.6829759,,,,
Portugal,1993,,,,,,,84.257958,,,,,,,,,,,,,,,,,,-53.46813331999999,,,,
Portugal,1994,,-1.8732215000000012,22.23274600000001,,,,82.946954,,,,,,,,,,,,,,,,,,-49.47532853999999,,,,
Portugal,1995,,-2.237361,20.760372,,,,84.681685,,,,,,,,,,,,,,,,,,-60.06560035999999,,,,
Portugal,1996,,,,,,,85.196934,,,,,,,,,,,,,,,,,,-54.707526040000005,,,,
Portugal,1997,,,,,,,85.981931,,,,,,,,,,,,,,,,,,-56.1517537,,,,
Portugal,1998,,-2.5209665,20.720196,,,,87.723832,,,,,,,,,,,,,,,,,,-52.933045840000005,,,,
Portugal,1999,,-2.0938296000000003,18.711440999999997,,,,88.358245,,,,,,,,,,,,,,,,,,-50.44983544,,,,
Portugal,2000,,-2.462632000000001,17.549499999999995,15.368244169999995,10.304199209999991,12.836221690000002,88.087064,,,,,,,,,,,,,,,,,,-56.60504368,,,,
Portugal,2001,,-3.181575,17.134293,14.84455871,12.77406311,13.809310910000008,88.567059,,,,,,,,,,,,,,,,,,-54.8325536,,,,
Portugal,2002,21.38754866,-4.1319631,16.566765000000004,14.862831110000002,12.075675960000012,13.469253535000009,88.001373,,,,,,,,,,,,,,,,,,-50.01993347999999,61.8,,,
Portugal,2003,,-4.2227245,15.170158,13.026206970000004,10.68773652,11.856971744999996,85.66568,,,,,,,,,,,,,,,,,,-50.91038108000001,,,,
Portugal,2004,,-4.486814000000001,13.859558000000009,12.27610016,14.627090449999995,13.451595305000012,84.769511,,,,,,,,,,,,,,,,,,-51.2085362,,,,
Portugal,2005,,-4.324546999999999,12.870064,11.26847076,10.008949279999996,10.63871001999999,83.449782,,,,,,,,,,,,,,,,,,-52.62471292000001,,,,
Portugal,2006,11.48833251,-4.335089999999999,13.313767,11.316856390000012,7.926979059999994,9.621917725000005,82.621406,,,,,,,,,,,,,,,,,,-48.43922864000001,,,,
Portugal,2007,,-5.226805999999998,13.214837000000005,10.68030548,9.441734320000007,10.061019899999993,82.917299,,,,,,,,,,,,,,,,,,-46.62927632,,,,27.40000000000001
Portugal,2008,,-5.550625,12.844268999999995,10.61047363,10.649566650000011,10.630020140000012,83.349503,,,,,,,,,,,,,,,,,,-52.9018365,,,,39.0
Portugal,2009,,-5.348202000000001,11.193366999999997,9.46321868999999,10.82107544,10.142147065000003,84.124194,,,,,,,,,,,,,,,,,,-69.46199999999999,,,,25.0
Portugal,2010,13.73516094,-6.282871999999999,10.440986999999993,8.547409049999999,7.117835990000003,7.832622520000001,83.527847,,,,,,,,,,,,,,,,,,-58.82599999999999,,,,23.8
Portugal,2011,,-5.391300000000001,8.944983999999991,8.945243829999995,6.765449530000012,7.855346679999997,80.887168,,,,,,,,,,,,,,,,,,-42.56,,,-17.739999999999995,22.0
Portugal,2012,,-5.840139000000001,7.142944,7.787979120000003,5.597953799999999,6.692966459999994,77.330635,,,,,,,,,,,,,,,,,,-37.22999999999999,42.6,,,22.599999999999994
Portugal,2013,,-7.656273,6.810287000000002,6.950233449999999,5.07200623,6.011119840000006,76.150566,,,,,,,,,,,,,,,,,,-40.452,,,,21.0
Portugal,2014,15.11411798,-8.58181190490723,7.3727874755859375,6.817993169999994,6.701850889999989,6.759922029999984,75.922641,,,,,,,,,,,,,,,,,,-41.2,,-16.0,,20.0
Portugal,2015,,-8.466072082519531,6.907493591308594,6.324737549999995,7.578720090000004,6.95172882,75.907604,,,,,,,,,,,,,,,,,,-45.23599999999999,30.40000000000001,,,14.799999999999995
Portugal,2016,,-8.50354194641113,6.703941345214844,6.793968199999995,6.179077140000004,6.486522669999999,76.661813,,,,,,,,,,,,,,,,,,-50.864,,,,16.400000000000006
Portugal,2017,,-9.28743934631347,7.500587463378906,6.36925506,6.387298580000007,6.378276819999996,77.662646,,,,,,,,,,,,,,,,,,-63.834,30.40000000000001,,,15.599999999999994
Portugal,2018,10.9078357,-10.104585647583,6.869041442871094,5.8000030599999945,6.400001520000004,6.100002289999992,78.613758,,,,,,,,,,,,,,,,,,-65.874,,,,5.0
Portugal,2019,,-9.10802841186523,6.971717834472656,5.35303497999999,7.122581479999994,6.237808229999999,79.732114,,,,,,,,,,,,,,,,,,-62.56399999999999,28.599999999999994,,,7.799999999999997
Portugal,2020,,-9.869375228881832,6.046142578125,4.703117370000001,8.458969120000006,6.581043245000018,76.312616,,,,,,,,,,,,,,,,,,-62.794,,-24.0,-22.44,-1.0
Portugal,2021,,-11.075124740600591,5.859062194824219,4.898757939999996,5.650619500000005,5.27468872,75.908424,,,,,,,,,,,,,,,,,,-61.354000000000006,20.0,,,-1.5999999999999943
Portugal,2022,8.390569453,-10.488618850707995,6.02996826171875,4.396278379999998,6.421051030000001,5.4086647049999925,78.709994,,,,,,,,,,,,,,,,,,-56.334,,,,-6.599999999999994
Portugal,2023,9.347191552,-9.30352020263672,5.849113464355469,4.096221920000005,7.30678558000001,5.701503750000015,79.467393,35.6,37.0,14.0,55.2,0.0,0.0,0.0,0.0,50.0,0.0,,,16.8,17.9,46.1,11.2,-1.7999999999999998,-57.458,27.8,,,
Portugal,2024,,-10.2790412902832,6.234138488769531,4.46908569,6.9119033800000125,5.690494534999999,79.335281,,,,,,,,,,,,,,,,,,-51.67,,,,
Romania,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,2000,,,,,,,,,,,,,,,,,,,,,,,,,-24.43560468,,,,
Romania,2001,,,,,,,,,,,,,,,,,,,,,,,,,-22.557931999999997,,,,
Romania,2002,15.43268443,,,,,,,,,,,,,,,,,,,,,,,,-22.72138396,,,,
Romania,2003,,,,,,,,,,,,,,,,,,,,,,,,,-21.06844076,,,,
Romania,2004,,,,,,,,,,,,,,,,,,,,,,,,,-18.66920164,,,,
Romania,2005,,,,,,,,,,,,,,,,,,,,,,,,,-18.348336759999995,,,,
Romania,2006,6.298465104,,,,,,,,,,,,,,,,,,,,,,,,-21.662129699999998,,,,
Romania,2007,,,,,,,,,,,,,,,,,,,,,,,,,-24.28019282,,,,29.599999999999994
Romania,2008,,,,,,,,,,,,,,,,,,,,,,,,,-23.79347014,,,,15.200000000000005
Romania,2009,,,,,,,,,,,,,,,,,,,,,,,,,-19.53400000000001,,,,20.8
Romania,2010,9.220076062,,,,,,,,,,,,,,,,,,,,,,,,-18.226,,,,38.4
Romania,2011,,,,,,,,,,,,,,,,,,,,,,,,,-23.203999999999997,,,-4.480000000000004,-18.200000000000003
Romania,2012,,,,,,,,,,,,,,,,,,,,,,,,,-19.25,77.6,,,-3.200000000000003
Romania,2013,,,,,,,,,,,,,,,,,,,,,,,,,-21.510000000000005,,,,-0.4000000000000057
Romania,2014,4.929929257,,,,,,,,,,,,,,,,,,,,,,,,-23.138000000000005,,,,-4.799999999999997
Romania,2015,,-1.5007449999999984,17.8908,,,,,,,,,,,,,,,,,,,,,,-13.909999999999997,,,,-3.4000000000000057
Romania,2016,,,,,,,,,,,,,,,,,,,,,,,,,-13.093999999999994,,,,-6.799999999999997
Romania,2017,,,,,,,,,,,,,,,,,,,,,,,,,-17.092,58.6,,,-3.799999999999997
Romania,2018,2.736090659,,,,,,,,,,,,,,,,,,,,,,,,-23.726,,,,0.7999999999999972
Romania,2019,,-2.534423828125,19.33422470092773,,,,,,,,,,,,,,,,,,,,,,-19.587999999999997,58.6,,,-7.0
Romania,2020,,,,,,,,,,,,,,,,,,,,,,,,,-19.764,,,-6.719999999999999,-8.599999999999994
Romania,2021,,-3.2564579999999985,20.484944,,,,,,,,,,,,,,,,,,,,,,-1.808000000000007,63.0,,,-7.799999999999997
Romania,2022,2.333869788,-3.8313694,18.76029205,,,,,,,,,,,,,,,,,,,,,,-1.0019999999999951,,,,-0.4000000000000057
Romania,2023,3.952273407,-3.974479670000001,19.3324089,,,,,35.0,19.1,17.2,49.7,0.0,0.0,0.0,0.0,25.0,25.0,23.0,36.3,40.3,39.8,36.0,36.5,-2.3999999999999995,8.668000000000006,61.8,,,
Romania,2024,,-4.291326522827152,18.51820373535156,,,,,,,,,,,,,,,,,,,,,,10.433999999999996,,,,
Slovak Republic,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
